"word" "definition"
"흰-말채나무" "층층나뭇과 낙엽 활엽의 아교목. 높이는 4~5미터이며, 잎은 마주나고 넓은 달걀 모양으로 뒷면에 흰 털이 있다. 여름에 흰 꽃이 취산(聚繖) 화서로 피고 타원형의 열매는 가을에 하얗게 익는다. 높은 산에 나는데 한국의 평안ㆍ함경, 일본, 사할린, 중국, 몽골, 아무르, 시베리아 등지에 분포한다. (Cornus alba)"
