"word" "definition"
"명화-십우" "중국 송나라의 증단백(曾端伯)이 열 가지의 꽃을 벗에 비유하여 이름을 붙인 것. 곧, 도미(荼蘼)는 운우(韻友), 말리(茉莉)는 아우(雅友), 서향(瑞香)은 수우(殊友), 하화(荷花)는 정우(淨友), 암계(巖桂)는 선우(仙友), 해당(海棠)은 명우(名友), 국화(菊花)는 가우(佳友), 작약(芍藥)은 염우(艶友), 매화(梅花)는 청우(淸友), 치자(梔子)는 선우(禪友)라 하였다."
