"word" "definition"
"포르스트" "오스트리아의 영화배우ㆍ감독(1903~1980). 토키 영화의 초기에 오페레타 영화에서 배우로서 크게 활약하고, 감독이 되어 빈의 감미로운 정서를 묘사하는 데 주력하였다. 감독 작품에 , ,  따위가 있다."
