"word" "definition"
"김-종삼" "시인(1921~1984). 1951년에 을 발표한 이후, 고도의 비약에 의한 어구의 연결과 시어에 담긴 음악의 경지를 추구하는 순수시의 경향을 나타냈다. 이후 현대인의 절망을 상징하는 시를 썼으며, 과감한 생략에 의한 여백의 미를 중시하였다. 작품에 , , 시집 ≪십이음계(十二音階)≫ 따위가 있다. "
