"word" "definition"
"의사-봉" "국회 따위 의결 기관의 장이 개회, 의안 상정, 가결, 부결, 폐회 따위를 선언할 때 탁자를 두드리는 기구. 대개 나무로 되어 있으며 망치 모양과 비슷하다. ≒사회봉ㆍ의장봉. "
