"word" "definition"
"세가락-도요" "도욧과의 새. 몸의 길이는 20cm 정도이며 발가락이 세 개이다. 머리와 등은 짙은 검붉은 색이고, 허리는 어두운 재색에 점무늬가 있으며, 배는 흰색이다. 겨울에는 등이 엷은 색으로 변한다. 6~7월에 한 배에 네 개의 알을 낳고 갑각류, 곤충류, 지렁이, 종자, 싹 따위를 먹는다. 유럽, 아시아, 북아메리카에서 번식하고 남아프리카, 오스트레일리아 등지에서 겨울을 보낸다. (Calidris alba)"
