"word" "definition"
"회사^등기" "상법 또는 비송사건(非訟事件) 절차법에 따라 상업 등기부에 회사에 관한 사항을 등기하는 일. 등기 사항에는 회사의 설립, 업무 집행 사원, 이사(理事), 감사(監事), 대표 사원, 대표 이사, 공동 대표 및 해산, 청산, 자본 증감, 사채, 합병 따위가 있다."
