"word" "definition"
"충적섬" "강물에 의하여 밀려온 자갈, 모래, 진흙 따위가 쌓여서 이루어진 섬. 주로 큰물이 날 때에 강의 중류나 하류에 많은 퇴적물이 쌓여서 이루어진다. ≒충적도."
