"word" "definition"
"한강^철교" "한강에 건설한 철교의 하나. 모두 AㆍBㆍC 세 선로로 되어 있는데, A선은 1900년에 준공한 후 1951년에 복구하였고, B선은 1912년에 준공한 후 1952년에 복구하였으며, C선은 1944년에 준공한 후 1957년에 복구하였다. A선의 길이는 1,110.25 미터, B선의 길이는 1,110.25 미터, C선의 길이는 1,112.8 미터."
