"word" "definition"
"현악^영산회상" "거문고, 가야금, 양금, 해금 따위의 현악기를 위주로 하고 대금, 세피리, 단소 따위의 관악기를 곁들인, 우아하고 섬세한 곡. 상영산ㆍ중영산ㆍ잔영산ㆍ가락덜이ㆍ삼현 도드리ㆍ하현 도드리ㆍ염불도드리ㆍ타령ㆍ군악의 아홉 대목으로 이루어진다. ≒거문고 회상ㆍ영산회상「2」."
