"word" "definition"
"리을^불규칙^용언" "어간의 끝소리인 ‘ㄹ’이 ‘ㄴ’, ‘ㅂ’, ‘오’, ‘시’ 앞에서 탈락하는 용언. ‘길다’가 ‘기니’, ‘깁니다’, ‘기오’로 바뀌는 따위이다. 어간의 끝소리인 ‘ㄹ’이 ‘ㄴ’, ‘ㅂ’, ‘오’, ‘시’ 앞에서 무조건 탈락하는 것으로 밝혀진 이후로는 불규칙 활용으로 보지 않는다. ≒ㄹ 불규칙 용언."
