"word" "definition"
"사장" "불도 수행의 네 가지 장애. 혹장(惑障), 악장(惡障), 보장(報障), 견장(見障)을 이른다."
"사장" "부처가 되지 못하는 사람의 원인이 되는 네 가지 장애. 인과응보를 믿지 않는 천제장(闡提障), 자기의 실체적 존재를 고집하는 외도장(外道障), 이 세상의 고통을 두려워하여 열반에 나아가기만을 원하는 성문장(聲聞障), 자기 혼자만의 깨달음에 안주하고 자비심이 없는 연각장(緣覺障)을 이른다."
