"word" "definition"
"사포닌" "식물계에 널리 존재하는 배당체로 비당(非糖) 부분이 여러 고리 화합물로 이루어진 배당체를 통틀어 이르는 말. 적혈구를 녹이는 작용이 있고 하등 동물에게는 독성이 있지만, 인체에 흡수되지 않아 사람에게는 독성이 없다."
