"word" "definition"
"줄-꼬리뱀" "뱀과의 하나. 몸의 길이는 1.3미터 정도이며, 등 쪽은 잿빛을 띤 녹색, 머리는 감람색이다. 옆구리와 후반부에서 꼬리 끝까지 검은색 띠의 얼룩무늬가 있다. 한국, 말레이시아, 인도차이나, 보르네오, 중국 남부 등지에 분포한다. (Elaphe taeniura taeniura)"
