"word" "definition"
"황-다랑어" "고등엇과의 바닷물고기. 몸의 길이는 3미터, 무게는 200kg 정도이며, 등 쪽은 검은 청색, 배는 흰색이다. 첫째 지느러미 외의 지느러미는 모두 누런색이고 꼬리지느러미는 가늘고 길다. 산란기인 여름에는 뭍 가까이 오는데 한국, 일본, 하와이 등지에 분포한다. (Thunnus albacares)"
