"word" "definition"
"사회^병리학" "범죄, 비행, 자살, 이혼, 가출, 매춘, 실업, 빈곤 따위의 사회 병리를 연구 대상으로 하는 학문. 사회학의 한 분야이다. 1920년대에 미국의 사회학계에서 시작되었으며, 사회 부적응설ㆍ사회 일탈설ㆍ사회 해체설 따위가 있다."
