"word" "definition"
"올빼밋-과" "조강 올빼미목의 한 과. 머리와 눈이 크며, 목이 짧다. 부리는 짧고 굽어 있다. 전 세계에 약 160여 종이 분포하는데 우리나라에는 소쩍새, 솔부엉이, 수리부엉이, 올빼미, 흰올빼미 따위가 있다. (Strigidae)"
