"word" "definition"
"장생-도" "행복하게 오래 살기를 바라는 마음을 자연과 동식물에 비유하여 상징적으로 그린 그림. 십장생 즉 장생불사를 상징하는 해, 구름, 산, 물, 대나무, 소나무, 불로초, 거북, 학, 사슴 따위를 그렸다. "
