"word" "definition"
"마늘" "백합과의 여러해살이풀. 높이는 60~100cm이고 속이 빈 원기둥꼴이며, 잎은 가늘고 길다. 여름에 꽃줄기 끝에 담자색의 두상화(頭狀花)가 산형(繖形) 화서로 피고 땅속에 굵은 비늘줄기가 있다. 열매를 맺지 않으므로 비늘줄기를 캐어 두었다가 봄이나 가을에 논밭에 재배한다. 예로부터 강장제로 널리 쓰였는데 잎, 꽃줄기, 비늘줄기에 독특한 냄새가 있어 양념과 반찬에 널리 쓴다. 서부 아시아가 원산지로 한국, 일본, 인도, 열대 아시아 전역, 남유럽 등지에 분포한다. ≒대산02(大蒜)ㆍ호산03(葫蒜).  (Allium sativum for. pekinense)  "
