"word" "definition"
"시종-원" "구한말에, 궁내부에서 임금의 비서(祕書), 어복(御服), 어물(御物), 진후(診候), 의약, 위생 따위에 대한 일을 맡아보던 관아. 고종 33년(1896)에 둔 것으로, 융희 4년(1910)에 없앴다."
