"word" "definition"
"현수-교" "양쪽 언덕에 줄이나 쇠사슬을 건너지르고, 거기에 의지하여 매달아 놓은 다리. ≒조교01ㆍ줄다리ㆍ출렁다리ㆍ현교03."
