"word" "definition"
"저장-법" "물건을 상하지 아니하게 간수하는 방법."
"저장-법" "『공업』방사성 폐수 처리의 하나. 연구실, 병원, 공장 따위에서 생기는, 방사능이 강한 폐수를 일정한 용기에 모아 격리된 창고에 저장한다. "
