"word" "definition"
"마리탱" "프랑스의 철학자(1882~1973). 신토마스주의 철학의 대표자로, 가톨릭 혁신 운동의 지도자가 되어 새로운 기독교적 인도주의를 제창하고 폭넓은 활동을 하였으며, 베르그송의 직관을 비판하고 신토마스파의 처지에서 데카르트 이래 근대적 관념론을 비판하였다. 또한 인도주의와 민주주의에 관한 저술을 통하여 가톨릭의 통합적 인도주의로써 현대의 위기를 구제할 것을 주장하였다. 저서에 ≪기독교와 민주주의≫, ≪종교와 문화≫, ≪인권과 자연법≫, ≪공공복지론≫, ≪베르그송 철학≫, ≪철학 원리≫, ≪예술과 스콜라 철학≫ 따위가 있다."
