"word" "definition"
"왜가릿-과" "조강 황새목의 한 과. 부리와 다리가 길고 목도 길며, ‘S’ 자 모양으로 휘어져 있다. 몸은 순백색, 회색을 띤 검은색, 푸른색 따위로 변화가 심하고 번식기에 머리와 가슴에 장식 깃털이 생기는 종류가 많다. 나무 위나 대숲에 둥지를 틀고 연못, 강변 등지에 모여 사는데 물고기, 개구리, 가재 따위를 잡아먹는다. 전 세계에 64종이 분포하는데 우리나라에는 8속 14종이 있다. 대백로, 쇠백로, 왜가리, 중백로 따위가 있다. (Ardeidae)"
