"word" "definition"
"이-태준" "소설가(1904~?). 호는 상허(尙虛). 내관적(內觀的)인 인물 성격 묘사로 토착적인 생활의 단면을 부각하고, 완결된 구성법을 사용하여 한국 현대 소설의 기법적인 바탕을 이룩하였다. 8ㆍ15 광복 이후 월북하였으며 작품에 , ,  따위가 있다."
