"word" "definition"
"석보-상절" "조선 세종 28년(1446)에 수양 대군이 세종의 명에 따라 소헌 왕후 심씨의 명복을 빌기 위하여 쓴 책으로 세종 29년에서 31년 사이에 간행된 것으로 추정된다. 당나라 도선의 ≪석가씨보(釋迦氏譜)≫, 양나라 승우(僧祐)의 ≪석가보(釋迦譜)≫, 법화경, 지장경(地藏經), 아미타경, 약사경 따위에서 뽑아 한글로 풀이한 석가모니의 일대기로, 조선 초기 국어 국문학의 귀중한 자료이다. 7책. 보물 제523호."
