"word" "definition"
"집현-전" "고려 시대에 둔, 제관전(諸館殿)의 하나. 인종 14년(1136)에 연영전을 고친 것이다."
"집현-전" "조선 전기에 둔, 경적(經籍)ㆍ전고(典故)ㆍ진강(進講) 따위를 맡아보던 관아."
