"word" "definition"
"영관" "조선 세종 때의  열다섯 곡 가운데 마지막 곡. 한문 가사 4언 12구로 되어 있다."
"영관" "조선 세조 때의  열한 곡 가운데 마지막 곡. ‘화태(和泰)’를 고친 이름으로, 한문 가사 4언 8구로 되어 있다. 종묘 제례악에 썼다."
