"word" "definition"
"삼노팔리" "종 출신의 세 집안과 아전 출신의 여덟 집안. 삼노는 정도전, 서기, 송익필의 집안이고, 팔리는 동래 정씨, 반남 박씨, 한산 이씨, 흥양 유씨, 진보 이씨, 여흥 이씨, 여산 송씨, 창녕 서씨의 집안이다. 모두 처음에는 종 또는 아전이었으나 뛰어난 자손의 덕으로 양반이 되었다."
