"word" "definition"
"송곳부리-도요" "도욧과의 새. 머리 위쪽과 등은 검은색, 깃 가장자리는 붉은 갈색, 배는 흰색이고 목과 겨드랑이에는 검은 갈색 무늬가 있다. 겨울에는 깃 가장자리가 잿빛을 띤 갈색으로 변한다. 나그네새로 우리나라는 봄과 가을에 전국에 걸쳐 통과한다. 한국, 중국, 시베리아 등지에 분포한다. (Limicola falcinellus) "
