"word" "definition"
"수령" "고려ㆍ조선 시대에, 각 고을을 맡아 다스리던 지방관들을 통틀어 이르는 말. 절도사, 관찰사, 부윤, 목사, 부사, 군수, 현감, 현령 따위를 이른다. ≒수신03(守臣)ㆍ수재04(守宰)ㆍ원09(員)ㆍ장리01(長吏). "
