"word" "definition"
"명사-회" "혁명 전의 프랑스에서, 나라의 비상시에 소집하던 신분제 의회. 왕족, 귀족, 성직자, 도시 대표 등을 왕이 지명하여 조직한 국왕의 자문 기관으로, 1367년에 샤를 오세가 설치하였다. 1788년에 삼부회 개최를 요망하며 왕에게 반항한 것이 프랑스 혁명의 도화선이 되었다."
