"word" "definition"
"반-모음" "모음과 같이 발음하지만 음절을 이루지 못하는 아주 짧은 모음. ‘ㅑ’, ‘ㅒ’, ‘ㅕ’, ‘ㅖ’, ‘ㅘ’, ‘ㅙ’, ‘ㅛ’, ‘ㅝ’, ‘ㅞ’, ‘ㅠ’, ‘ㅢ’ 따위의 이중 모음에서 나는 ‘j’, ‘w’ 따위이다. ≒반홀소리."
